Event_id,Event_name,Price,Event_type,Location_Province,Address,Latitude,Longitude,Date,Time,Description,Image_link,Ticket_info,Ticket_link
2952,Agree clear man.,113,food,Mpumalanga,"44 April Mill, Robinsonton, Mpumalanga - Lat: -25.345718, Lon: 30.747311",-25.345718021618374,30.74731066031239,2025-02-17,08:57,Picture can which indicate sea hour future particular. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?concert,Early Bird,https://www.ticketmaster.co.za/
2953,Institution hit word.,251,music,Eastern Cape,"204 Morris Shores, Shawnchester, Eastern Cape - Lat: -33.861742, Lon: 16.307945",-33.861742162233014,16.30794501917087,2025-03-08,12:30,Type seem suffer professor road pull cold else organization treat. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?lifestyle,General,https://www.ticketmaster.co.za/
2954,Pretty car in.,0,music,Free State,"99 John Heights, Peckville, Free State - Lat: -29.773197, Lon: 27.336033",-29.773197182866436,27.336033184952154,2024-10-19,13:07,Research stuff sense method relationship age morning spring perform pretty music seek. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?church,Free,No entrance fee
2955,Lead people.,359,church,North West,"137 Faulkner Squares, Taylorhaven, North West - Lat: -26.593177, Lon: 27.068946",-26.593177478206155,27.068946029124433,2025-01-27,12:52,"Several lawyer they bed near feeling bank. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?school,General,https://www.ticketmaster.co.za/
2956,Present can land perhaps.,198,corporate,Limpopo,"610 Madeline Rapids, Adamstown, Limpopo - Lat: -23.779063, Lon: 24.679507",-23.779063375262822,24.679507294858116,2024-11-10,21:45,"Tend assume know increase government mouth exactly agreement particularly tonight. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?concert,VIP,https://www.ticketmaster.co.za/
2957,Home mother.,486,church,North West,"793 Linda Greens, North Emma, North West - Lat: -27.170676, Lon: 27.531124",-27.17067628828436,27.53112360222277,2025-04-18,09:57,"Item near child dark form dinner pass kitchen purpose green plant. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?night light,VIP,https://www.ticketmaster.co.za/
2958,Nice during exactly.,222,night light,Mpumalanga,"730 Melissa Fords, North Davidport, Mpumalanga - Lat: -24.894925, Lon: 30.769336",-24.894925328487226,30.769336102308124,2025-02-01,16:40,"Fire seem present coach manage later own second receive summer include guy. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?corporate,VVIP,https://www.ticketmaster.co.za/
2959,Vote course.,495,lifestyle,Western Cape,"848 Allen Street, Connieview, Western Cape - Lat: -32.082639, Lon: 21.266367",-32.08263856439547,21.266367428287648,2025-04-20,11:04,"Despite modern reflect because such suffer. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?food,VVIP,https://www.ticketmaster.co.za/
2960,Become almost.,147,sport,Western Cape,"245 Moore Dale, Willisberg, Western Cape - Lat: -33.538070, Lon: 20.310904",-33.5380702320704,20.310904246651777,2025-04-05,10:13,"Culture accept throughout foreign magazine natural about identify source control still brother. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?sports,VIP,https://www.ticketmaster.co.za/
2961,Even ten reality.,226,music,Western Cape,"956 Raymond Road, Lake Rickeyburgh, Western Cape - Lat: -32.036478, Lon: 19.810672",-32.0364775519223,19.810672130041905,2024-11-27,09:31,Such discuss down agent generation seat something little culture oil. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?concert,Early Bird,https://www.ticketmaster.co.za/
2962,Pick here personal.,365,music,Northern Cape,"982 Bradley Hills, Robertsonberg, Northern Cape - Lat: -28.000356, Lon: 18.231812",-28.00035634176778,18.231811766936424,2024-11-24,09:50,Catch four accept young consider note set he election although meet happy history. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?church,VVIP,https://www.ticketmaster.co.za/
2963,Site full box.,325,corporate,Eastern Cape,"543 Barbara Trace, Smithmouth, Eastern Cape - Lat: -32.732450, Lon: 19.729020",-32.73245034562633,19.72902000796828,2025-02-13,19:35,"Leader attorney want anyone suffer beautiful. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?food,VIP,https://www.ticketmaster.co.za/
2964,Never lead yard.,255,corporate,Northern Cape,"250 Johnson Mission, North Charles, Northern Cape - Lat: -30.270438, Lon: 20.916988",-30.27043793229801,20.91698830767762,2025-03-17,21:27,"Skin media fall defense actually hundred. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?corporate,VVIP,https://www.ticketmaster.co.za/
2965,Late.,0,corporate,Western Cape,"964 Jones Village, New Sarahview, Western Cape - Lat: -33.255672, Lon: 18.965669",-33.25567246909427,18.965669185136797,2025-05-29,20:31,"Do fight television current join fund hand increase alone prove various style. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?sports,Free,No entrance fee
2966,Moment teacher.,266,sport,KwaZulu-Natal,"972 Justin Plain, East Steven, KwaZulu-Natal - Lat: -27.046831, Lon: 28.602672",-27.04683102274934,28.602672266426957,2025-06-23,09:13,"Meet man interview last protect its walk key mention. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?sports,General,https://www.ticketmaster.co.za/
2967,Dog may evidence.,228,food,KwaZulu-Natal,"777 Donald Mews, Port Amanda, KwaZulu-Natal - Lat: -26.631094, Lon: 31.519751",-26.631094052433028,31.51975054533538,2025-06-09,21:17,Election condition ready foreign not success draw. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?corporate,General,https://www.ticketmaster.co.za/
2968,Teacher price final.,295,music,Free State,"875 Small Camp, Morenoview, Free State - Lat: -28.958259, Lon: 25.745590",-28.958259314897767,25.745590418974864,2025-06-28,15:02,Benefit under senior weight message decade fight fly. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?night light,General,https://www.ticketmaster.co.za/
2969,Data chair hit.,417,food,Gauteng,"476 Hart Shore, New Danielmouth, Gauteng - Lat: -26.403954, Lon: 27.846979",-26.403954138958042,27.846979049331058,2024-11-23,12:52,Question about evening case too rather other. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?church,General,https://www.ticketmaster.co.za/
2970,Country action.,189,sport,North West,"634 Caldwell Ways, Lake Taraside, North West - Lat: -26.775568, Lon: 26.022025",-26.77556818993526,26.022025195858053,2025-06-02,12:59,"Agency there none one cover adult. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?church,General,https://www.ticketmaster.co.za/
2971,Sure position ready.,450,night light,North West,"920 Erin Lane, East Alexander, North West - Lat: -26.907201, Lon: 28.015551",-26.90720118159912,28.015551492053383,2025-04-18,22:47,"Lead above reality production let think personal campaign leave trip big. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?concert,VVIP,https://www.ticketmaster.co.za/
2972,From work some.,272,corporate,Western Cape,"609 Fernandez Ports, New Tommy, Western Cape - Lat: -32.150798, Lon: 20.996423",-32.15079793027417,20.996423098172638,2024-12-22,08:35,"Writer consumer yeah author three sort serve she real not piece. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?church,General,https://www.ticketmaster.co.za/
2973,Total hold wrong.,390,lifestyle,Mpumalanga,"162 Stephanie Rapids, West Josephborough, Mpumalanga - Lat: -25.841428, Lon: 29.269825",-25.84142822224875,29.269825090032107,2025-01-05,11:35,"Woman any term group determine others huge produce audience mention improve. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?sports,VIP,https://www.ticketmaster.co.za/
2974,Democratic firm job.,238,corporate,Northern Cape,"707 Rosales Loop, Port Nathanielmouth, Northern Cape - Lat: -28.105562, Lon: 19.688813",-28.105562098108035,19.688813465045857,2025-01-17,20:45,"Doctor reflect color song hotel everybody human provide blood. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?concert,VVIP,https://www.ticketmaster.co.za/
2975,Peace dark career.,200,sport,Free State,"381 Jeffrey Plaza, Jamesshire, Free State - Lat: -28.981018, Lon: 27.026336",-28.981017949982782,27.02633631630117,2024-12-01,10:00,"Sea project carry dream resource quickly traditional position marriage piece. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?sports,General,https://www.ticketmaster.co.za/
2976,Yard.,101,food,North West,"800 Suzanne Centers, Davidbury, North West - Lat: -27.364380, Lon: 26.372681",-27.36438038498184,26.372680775871334,2024-11-23,17:12,Issue mind certainly cold whom within training money right respond bill. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?music,VVIP,https://www.ticketmaster.co.za/
2977,Sure experience tend sit.,245,lifestyle,North West,"916 James Loaf, Mooreberg, North West - Lat: -27.263580, Lon: 24.581402",-27.263580338324896,24.581402103897005,2025-01-30,15:34,"Choice style especially sometimes yard hard. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?school,VIP,https://www.ticketmaster.co.za/
2978,Door.,456,food,Limpopo,"875 Debbie Path, Allisonstad, Limpopo - Lat: -23.726643, Lon: 23.841001",-23.726643044181277,23.841001097213642,2025-03-31,14:50,Culture change happy impact again medical pressure culture process beautiful. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?lifestyle,Early Bird,https://www.ticketmaster.co.za/
2979,Become.,0,food,Eastern Cape,"936 Crystal Light, Lake Nancyton, Eastern Cape - Lat: -34.166038, Lon: 16.428731",-34.16603750669743,16.428730999883367,2025-03-31,12:15,Poor second country produce Republican ever but less sport above whose. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?corporate,Free,No entrance fee
2980,Ready power first.,477,corporate,Free State,"368 Danielle Plains, North Troy, Free State - Lat: -29.716690, Lon: 26.339378",-29.71668950717981,26.33937805183171,2024-11-14,10:37,"Bring though page science part visit argue. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?lifestyle,Early Bird,https://www.ticketmaster.co.za/
2981,Recent head six.,399,corporate,Eastern Cape,"384 Joshua Passage, North Patricia, Eastern Cape - Lat: -34.779885, Lon: 26.285936",-34.77988549825128,26.285936227284783,2025-02-22,16:42,"Above water view age social step share case. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?school,VVIP,https://www.ticketmaster.co.za/
